Order ID,_date,Status,rto,is_cancelled,Category,_sku_prefix,ship-state,ship-city,_pincode_prefix,Amount,_amount_log,_amount_bucket,_has_promotion,_is_b2b,Fulfilment,Qty
404-4807357-2693108,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,Nagpur,440,399.0,5.991464547107982,q1,1,0,Amazon,1
404-4911741-3341902,2022-04-30,Shipped,0,0,kurta,MEN,TAMIL NADU,CHENNAI,600,475.0,6.16541785423142,q2,1,0,Amazon,1
404-1580706-8406729,2022-04-30,Shipped,0,0,kurta,MEN,TAMIL NADU,CHENNAI,600,475.0,6.16541785423142,q2,0,0,Amazon,1
404-6525036-6681154,2022-04-30,Shipped,0,0,kurta,JNE,JHARKHAND,RANCHI,834,521.0,6.257667587882639,q2,1,0,Amazon,1
408-6862949-2369917,2022-04-30,Shipped,0,0,Western Dress,JNE,BIHAR,PATNA,800,721.0,6.582025138892826,q4,1,0,Amazon,1
403-4522038-5418732,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,MANGALURU,575,788.0,6.670766320845874,q4,1,0,Amazon,1
405-9510649-7934734,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,"KAMATGI,Hunugund taluk,Bagalkot district",587,486.0,6.18826412308259,q2,1,0,Amazon,1
408-2170248-9556321,2022-04-30,Shipped,0,0,Set,SET,ASSAM,GUWAHATI,781,597.0,6.393590753950631,q3,1,0,Amazon,1
171-1747399-1165911,2022-04-30,Shipped,0,0,Western Dress,J,ASSAM,GUWAHATI,781,744.0,6.61338421837956,q4,1,0,Amazon,1
408-1752203-1767518,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,BENGALURU,560,939.0,6.84587987526405,q5,1,0,Amazon,1
402-6953218-8797919,2022-04-30,Shipped,0,0,kurta,JNE,JHARKHAND,RANCHI,834,517.0,6.249975242259483,q2,1,0,Amazon,1
407-3644990-7729144,2022-04-30,Shipped - Delivered to Buyer,0,0,Western Dress,J,TAMIL NADU,CHENNAI,600,744.0,6.61338421837956,q4,1,0,Merchant,1
406-9906656-5128304,2022-04-30,Cancelled,0,1,kurta,J,UTTAR PRADESH,KANPURKanpur,208,,0.0,,0,0,Amazon,0
171-8345794-3569957,2022-04-30,Shipped,0,0,kurta,MEN,ODISHA,BHUBANESWAR,751,533.0,6.280395838960195,q2,1,0,Amazon,1
403-9545828-0603523,2022-04-30,Shipped,0,0,Set,SET,DELHI,NEW DELHI,110,563.0,6.335054251498059,q3,1,0,Amazon,1
408-8140052-8753913,2022-04-30,Shipped,0,0,kurta,MEN,KARNATAKA,Bengaluru,560,549.0,6.309918278226516,q3,1,0,Amazon,1
406-7221225-8921144,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,MAHARASHTRA,NAGPUR,440,626.0,6.440946540632921,q3,1,0,Merchant,1
406-4803324-2221109,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,ARNI,445,1099.0,7.003065458786462,q5,1,0,Amazon,1
407-5470882-4765942,2022-04-30,Cancelled,0,1,Western Dress,J,TAMIL NADU,CHENNAI,600,,0.0,,0,0,Merchant,0
403-0373263-7181928,2022-04-30,Shipped,0,0,Set,SET,TELANGANA,HYDERABAD,500,696.0,6.546785410760524,q4,1,0,Amazon,1
405-3139781-4240349,2022-04-30,Shipped,0,0,Set,SET,Gujarat,MORBI,363,1432.0,7.267525427828172,q5,1,0,Amazon,1
404-4771108-9660348,2022-04-30,Shipped,0,0,kurta,JNE,TAMIL NADU,CHENNAI,600,432.0,6.07073772800249,q2,0,0,Amazon,1
407-4616863-5212363,2022-04-30,Shipped,0,0,Set,SET,ASSAM,Jorhat,785,1338.0,7.199678345691172,q5,1,0,Amazon,1
405-5863149-6577918,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,Bantwal,574,597.0,6.393590753950631,q3,1,0,Amazon,1
405-5863149-6577918,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,Bantwal,574,888.0,6.790097235513905,q5,1,0,Amazon,1
406-7524766-1454768,2022-04-30,Shipped,0,0,Set,SET,TELANGANA,SECUNDERABAD,500,1033.0,6.9411900550683745,q5,1,0,Amazon,1
408-6818789-4965132,2022-04-30,Shipped,0,0,kurta,JNE,ASSAM,GUWAHATI,781,376.0,5.932245187448011,q1,0,0,Amazon,1
402-1038454-4297969,2022-04-30,Shipped,0,0,Western Dress,J,UTTAR PRADESH,NOIDA,201,885.0,6.786716950605081,q5,0,0,Amazon,1
408-8100357-3585904,2022-04-30,Shipped,0,0,kurta,JNE,ODISHA,GANJAM,761,635.0,6.455198563340122,q3,1,0,Amazon,1
402-4372312-4448367,2022-04-30,Cancelled,0,1,Set,SET,MADHYA PRADESH,DEWAS,455,597.0,6.393590753950631,q3,0,0,Amazon,1
406-3745473-8633147,2022-04-30,Shipped,0,0,kurta,PJNE,MAHARASHTRA,PUNE,411,563.0,6.335054251498059,q3,0,0,Amazon,1
403-1140011-7398736,2022-04-30,Shipped,0,0,kurta,MEN,BIHAR,PATNA,800,499.0,6.214608098422191,q2,1,0,Amazon,1
403-1140011-7398736,2022-04-30,Shipped,0,0,kurta,MEN,BIHAR,PATNA,800,549.0,6.309918278226516,q3,1,0,Amazon,1
403-1140011-7398736,2022-04-30,Shipped,0,0,kurta,MEN,BIHAR,PATNA,800,549.0,6.309918278226516,q3,1,0,Amazon,1
403-1140011-7398736,2022-04-30,Shipped,0,0,kurta,MEN,BIHAR,PATNA,800,452.0,6.115892125483034,q2,1,0,Amazon,1
171-2789156-5817163,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,MEN,RAJASTHAN,NAGAUR,342,449.0,6.1092475827643655,q2,1,0,Merchant,1
404-9605291-9790766,2022-04-30,Shipped,0,0,kurta,JNE,UTTAR PRADESH,KANPUR,209,685.0,6.530877627725885,q3,1,0,Amazon,1
408-9259634-7565152,2022-04-30,Shipped - Delivered to Buyer,0,0,Top,JNE,KERALA,NEYYATTINKARA,695,391.0,5.971261839790462,q1,1,0,Merchant,1
171-2120512-6643534,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,ANDHRA PRADESH,CHITTOOR,517,399.0,5.991464547107982,q1,1,0,Merchant,1
408-7767023-9733103,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,BENGALURU,560,597.0,6.393590753950631,q3,1,0,Amazon,1
402-6159360-3192305,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,TAMIL NADU,COIMBATORE,641,249.0,5.521460917862246,q1,1,0,Merchant,1
406-4919920-0965963,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,MAHARASHTRA,MUMBAI,400,1099.0,7.003065458786462,q5,1,0,Merchant,1
402-5821417-6985934,2022-04-30,Shipped,0,0,Set,J,WEST BENGAL,SILIGURI,734,1099.0,7.003065458786462,q5,1,0,Amazon,1
406-7489606-3781934,2022-04-30,Shipped,0,0,kurta,JNE,KARNATAKA,KUSHALANAGARA,571,499.0,6.214608098422191,q2,1,0,Amazon,1
408-4543593-8672326,2022-04-30,Shipped,0,0,Western Dress,J,WEST BENGAL,kolkata,700,744.0,6.61338421837956,q4,1,0,Amazon,1
404-3628070-0647500,2022-04-30,Cancelled,0,1,kurta,JNE,TAMIL NADU,Chennai,603,399.05,5.9915895087823685,q1,0,0,Merchant,0
404-3628070-0647500,2022-04-30,Cancelled,0,1,kurta,JNE,TAMIL NADU,Chennai,603,463.81,6.141628714683732,q2,0,0,Merchant,0
404-0691443-7069131,2022-04-30,Shipped,0,0,kurta,JNE,TAMIL NADU,Chennai,603,432.0,6.07073772800249,q2,0,0,Amazon,1
403-0467296-2575536,2022-04-30,Shipped,0,0,Top,J,WEST BENGAL,SIMLAPAL,722,463.0,6.139884552226255,q2,0,0,Amazon,1
408-3531277-4885962,2022-04-30,Cancelled,0,1,Top,JNE,KERALA,NEYYATTINKARA,695,,0.0,,0,0,Amazon,0
408-6069754-7397924,2022-04-30,Shipped,0,0,kurta,JNE,BIHAR,NARKATIAGANJ,845,0.0,0.0,q1,0,0,Amazon,1
408-0391714-9281921,2022-04-30,Cancelled,0,1,Western Dress,J,MAHARASHTRA,NASHIK,422,,0.0,,0,0,Merchant,0
408-3692922-9946738,2022-04-30,Shipped,0,0,Western Dress,J,MAHARASHTRA,"Wagholi, PUNE",412,665.0,6.501289670540389,q3,0,0,Amazon,1
171-7935921-7575568,2022-04-30,Shipped,0,0,Set,SET,NAGALAND,KOHIMA,797,563.0,6.335054251498059,q3,1,0,Amazon,1
408-2026538-7845958,2022-04-30,Shipped,0,0,kurta,JNE,PUNJAB,JALANDHAR,144,399.0,5.991464547107982,q1,1,0,Amazon,1
403-2026715-3949910,2022-04-30,Shipped,0,0,Set,SET,UTTAR PRADESH,Ghaziabad,201,968.0,6.876264611890766,q5,1,0,Amazon,1
404-4599488-8213952,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,KARNATAKA,BENGALURU,560,474.0,6.163314804034641,q2,1,0,Merchant,1
S02-5278980-4327051,2022-04-30,Shipped,0,0,Blouse,BL,Gujarat,Surat,394,,0.0,,0,0,Amazon,15
171-5599779-6322751,2022-04-30,Cancelled,0,1,kurta,PJNE,MAHARASHTRA,PUNE,411,659.05,6.492315571232668,q3,0,0,Merchant,0
171-2550230-3805124,2022-04-30,Shipped - Delivered to Buyer,0,0,Top,J,MAHARASHTRA,THANE (W),400,413.0,6.025865973825314,q2,1,0,Merchant,1
402-5852450-2129941,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,TAMIL NADU,CHENNAI,600,495.0,6.206575926724928,q2,1,0,Merchant,1
405-3054995-4312360,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,KARNATAKA,MYSURU,570,459.0,6.131226489483141,q2,1,0,Merchant,1
407-2538775-7502719,2022-04-30,Shipped,0,0,kurta,PJNE,MAHARASHTRA,PUNE,411,486.0,6.18826412308259,q2,0,0,Amazon,1
406-1981446-7471514,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,DELHI,NEW DELHI,110,1238.0,7.122059881629142,q5,1,0,Merchant,1
408-4235910-6012362,2022-04-30,Shipped,0,0,Set,J,GOA,PORVORIM,403,801.0,6.687108607866515,q4,1,0,Amazon,1
171-9839922-3832357,2022-04-30,Shipped,0,0,kurta,PJNE,MAHARASHTRA,PUNE,411,527.0,6.269096283706261,q2,0,0,Amazon,1
405-9808686-6294763,2022-04-30,Shipped,0,0,Top,J,Gujarat,AHMEDABAD,380,493.0,6.202535517187923,q2,1,0,Amazon,1
408-8489677-5577933,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,MEN,UTTAR PRADESH,NOIDA,201,0.0,0.0,q1,1,0,Merchant,1
402-5550488-9916304,2022-04-30,Cancelled,0,1,kurta,JNE,TELANGANA,Hyderabad,500,280.95,5.641729793548212,q1,0,0,Merchant,0
408-6369127-2887567,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,Vasai,401,788.0,6.670766320845874,q4,1,0,Amazon,1
171-0113406-2293163,2022-04-30,Cancelled,0,1,Set,SET,UTTAR PRADESH,GHAZIABAD,201,626.0,6.440946540632921,q3,0,0,Amazon,1
403-8565647-0953102,2022-04-30,Shipped,0,0,kurta,JNE,ASSAM,GUWAHATI,781,376.0,5.932245187448011,q1,0,0,Amazon,1
406-9957971-2569147,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,SANGLI,416,471.0,6.156978985585555,q2,1,0,Amazon,1
406-1092108-2639512,2022-04-30,Shipped,0,0,kurta,J,Gujarat,VADODARA,390,399.0,5.991464547107982,q1,0,0,Amazon,1
402-3270101-7657904,2022-04-30,Cancelled,0,1,kurta,MEN,TAMIL NADU,COIMBATORE,641,452.38,6.11673063671018,q2,0,0,Merchant,0
402-7078622-5609155,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,J,KERALA,KOTTAYAM,686,1432.0,7.267525427828172,q5,1,0,Merchant,1
171-7678731-3568339,2022-04-30,Cancelled,0,1,Set,SET,KARNATAKA,BENGALURU,560,,0.0,,0,0,Amazon,0
408-7206307-2384358,2022-04-30,Shipped - Delivered to Buyer,0,0,Western Dress,JNE,KERALA,DHARMADOM,670,725.0,6.587550014824796,q4,1,0,Merchant,1
407-5830946-0458753,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,MUMBAI,400,499.0,6.214608098422191,q2,0,0,Amazon,1
171-3016563-0593956,2022-04-30,Shipped,0,0,kurta,JNE,DELHI,NEW DELHI,110,471.0,6.156978985585555,q2,0,0,Amazon,1
404-3252605-4011545,2022-04-30,Cancelled,0,1,kurta,JNE,MAHARASHTRA,VASAI VIRAR,401,,0.0,,0,0,Amazon,0
171-1148440-5117161,2022-04-30,Cancelled,0,1,Set,NW,MAHARASHTRA,PUNE,411,449.0,6.1092475827643655,q2,0,0,Amazon,1
171-7636697-5689908,2022-04-30,Shipped,0,0,Set,SET,MADHYA PRADESH,GWALIOR,474,684.0,6.529418838262226,q3,1,0,Amazon,1
408-1336273-5938748,2022-04-30,Shipped,0,0,Top,J,PUNJAB,LUDHIANA,141,545.0,6.302618975744905,q3,1,0,Amazon,1
406-3815399-6450709,2022-04-30,Shipped,0,0,Top,J,RAJASTHAN,NATHDWARA,313,545.0,6.302618975744905,q3,1,0,Amazon,1
171-9638653-2292340,2022-04-30,Shipped,0,0,Blouse,BL,UTTAR PRADESH,Varanasi,221,419.0,6.040254711277414,q2,1,0,Amazon,1
403-7879236-4794741,2022-04-30,Cancelled,0,1,kurta,JNE,ASSAM,GUWAHATI,781,,0.0,,0,0,Amazon,0
406-4110471-9710751,2022-04-30,Shipped,0,0,Set,SET,KARNATAKA,ULLAL,575,696.0,6.546785410760524,q4,0,0,Amazon,1
408-5598612-8613920,2022-04-30,Cancelled,0,1,Top,J,PUNJAB,LUDHIANA,141,,0.0,,0,0,Amazon,0
404-3475672-0623516,2022-04-30,Cancelled,0,1,Set,SET,UTTARAKHAND,Haldwani,263,,0.0,,0,0,Amazon,0
403-0708193-0609948,2022-04-30,Shipped,0,0,kurta,JNE,MAHARASHTRA,NANDED WAGHALA,431,399.0,5.991464547107982,q1,1,0,Amazon,1
402-6638943-7023558,2022-04-30,Shipped - Returned to Seller,1,0,Set,NW,DELHI,NEW DELHI,110,613.0,6.419994928147142,q3,1,0,Merchant,1
405-1047044-2461167,2022-04-30,Shipped,0,0,Set,J,KARNATAKA,BENGALURU,560,654.0,6.484635235635252,q3,1,0,Amazon,1
403-4121872-9661935,2022-04-30,Shipped,0,0,Top,JNE,DELHI,NEW DELHI,110,487.0,6.1903154058531475,q2,1,0,Amazon,1
407-0341499-2477170,2022-04-30,Shipped,0,0,Western Dress,J,TELANGANA,Sangareddy District,502,744.0,6.61338421837956,q4,1,0,Amazon,1
402-7081372-1053905,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,MEN,MAHARASHTRA,NAGPUR,440,499.0,6.214608098422191,q2,1,0,Merchant,1
402-7081372-1053905,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,MEN,MAHARASHTRA,NAGPUR,440,499.0,6.214608098422191,q2,1,0,Merchant,1
403-8349155-2308363,2022-04-30,Shipped,0,0,kurta,JNE,TELANGANA,HYDERABAD,500,406.0,6.008813185442595,q1,1,0,Amazon,1
403-8349155-2308363,2022-04-30,Shipped,0,0,Set,SET,TELANGANA,HYDERABAD,500,737.0,6.6039438246004725,q4,1,0,Amazon,1
403-3794902-2627533,2022-04-30,Shipped,0,0,Set,SET,TELANGANA,HYDERABAD,500,648.0,6.47543271670409,q3,0,0,Amazon,1
403-8342497-0727510,2022-04-30,Shipped - Delivered to Buyer,0,0,Ethnic Dress,J,TELANGANA,HYDERABAD,500,783.0,6.664409020350408,q4,1,0,Merchant,1
403-5686295-0611519,2022-04-30,Shipped,0,0,Western Dress,J,TELANGANA,HYDERABAD,500,744.0,6.61338421837956,q4,1,0,Amazon,1
404-9773937-7060345,2022-04-30,Shipped,0,0,Western Dress,J,TAMIL NADU,Madurai,625,744.0,6.61338421837956,q4,1,0,Amazon,1
407-3205298-5473103,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,J,TAMIL NADU,COIMBATORE,641,653.0,6.483107351457199,q3,1,0,Merchant,1
403-3741687-4048344,2022-04-30,Shipped,0,0,Set,SET,MAHARASHTRA,thane,400,788.0,6.670766320845874,q4,1,0,Amazon,1
406-4889947-7806746,2022-04-30,Shipped,0,0,Set,SET,TELANGANA,Hyderabad,500,1221.0,7.108244139731541,q5,1,0,Amazon,1
408-2548158-8811519,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,KARNATAKA,BELAGAVI,590,0.0,0.0,q1,1,0,Merchant,1
402-4612397-6796307,2022-04-30,Shipped,0,0,Set,J,HARYANA,GURUGRAM,122,1112.0,7.014814351275545,q5,1,0,Amazon,1
402-2375582-5673132,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,SET,HARYANA,GURUGRAM,122,1186.0,7.079184394609668,q5,1,0,Merchant,1
402-7355260-1275513,2022-04-30,Shipped - Delivered to Buyer,0,0,kurta,JNE,TELANGANA,HYDERABAD,500,362.0,5.8944028342648505,q1,1,0,Merchant,1
171-6613108-2363511,2022-04-30,Shipped,0,0,kurta,JNE,TAMIL NADU,CHENNAI,600,432.0,6.07073772800249,q2,0,0,Amazon,1
406-5961574-4441901,2022-04-30,Shipped,0,0,Set,SET,TELANGANA,HYDERABAD,502,597.0,6.393590753950631,q3,1,0,Amazon,1
404-9326488-7546742,2022-04-30,Shipped,0,0,Set,J,BIHAR,PATNA,800,654.0,6.484635235635252,q3,1,0,Amazon,1
403-1691463-7067522,2022-04-30,Shipped,0,0,Top,JNE,MAHARASHTRA,MUMBAI,400,518.0,6.251903883165888,q2,1,0,Amazon,1
171-1293566-4097166,2022-04-30,Shipped,0,0,Set,SET,TAMIL NADU,Kanniyakumari,629,626.0,6.440946540632921,q3,1,0,Amazon,1
404-6513417-3841113,2022-04-30,Shipped,0,0,Set,J,TELANGANA,HYDERABAD,500,761.0,6.635946555686647,q4,1,0,Amazon,1
408-7484954-7860326,2022-04-30,Shipped,0,0,Set,J,TELANGANA,hyderabad,500,1186.0,7.079184394609668,q5,0,0,Amazon,1
408-0027611-3047556,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,J,TELANGANA,hyderabad,500,1186.0,7.079184394609668,q5,1,0,Merchant,1
408-0027611-3047556,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,J,TELANGANA,hyderabad,500,1213.0,7.101675971619444,q5,1,0,Merchant,1
408-0027611-3047556,2022-04-30,Shipped - Delivered to Buyer,0,0,Set,J,TELANGANA,hyderabad,500,922.0,6.827629234502852,q5,1,0,Merchant,1
